ADDR_NUM,ADDR_DIR,ADDR_NAME,TRACT,BLOCK,CIRCUMFERENCE,SPECIES,DIAMETER,GRF,AGE,NOTE
1244,W,MAWR,,,72,GREEN ASH,22.93,5,115, 
1260,W,MAWR,,,59,NORWAY MAPLE,18.79,4.5,85, 
1300,W,MAWR,,,143,WHITE MULBERRY,45.54,2.3,105, 
1302,W,MAWR,,,77,AMERICAN BASSWEED,24.52,0,0, 
1304,W,MAWR,,,68,CATALPA,21.66,2,43, 
1310,W,MAWR,,,114,SIVER MAPLE,36.31,3,109, 
1332,W,MAWR,,,67,SYCAMORE,21.34,4,85, 
