ADDR_NUM,ADDR_DIR,ADDR_NAME,TRACT,BLOCK,CIRCUMFERENCE,SPECIES,DIAMETER,GRF,AGE,NOTE
1709,W,Rosehill,,,114,Silver maple,36,3,109,
1717,W,Thorndale,,,77,Norway maple,25,4.5,110,
1679,W,Hollywood,,,78,Crimson maple,25,4.5,112,
5924,N,Paulina,,,79,Norway maple,25,4.5,113,
1667,W,Bryn Mawr,,,72,ash,23,5,115,
1626,W,Edgewater,,,120,silver maple ,38,3,115,
1665,W,Hollywood,,,81,Norway maple ,26,4.5,116,
1730,W,Thorndale,,,81,Norway maple,26,4.5,116,
5822,N,Paulina,,,82,Norway maple,26,4.5,117,
5798,N,Rnswood,,,75,white ash,24,5,120,
1754,W,Thorndale,,,84,Norway maple,27,4.5,121,
1627,W,Thorndale,,,85,Norway maple,27,4.5,122,
5610,N,Hermitage,,,86,Norway mable,27,4.5,123,
1760,W,Thorndale,,,140,Chinese elm,45,3,134,
1675,W,Bryn Mawr,,,85,ash,27,5,136,
1718,W,Thorndale,,,96,Norway maple,31,4.5,138,
1674,W,Hermitage,,,97,silver maple ,31,4.5,139,
5726,N,Rosehill,,,152,Silver maple,48,3,145,
1721,W,Thorndale,,,130,Black locust,41,3.5,145,
1664,W,Edgewater,,,160,box elder,51,3.25,166,
5830,N,Hermitage,,,120,Norway maple,38,4.5,172,
