41.98800682640748, -87.66631128832047
41.989729812126164, -87.66835262977735
41.98904876265689, -87.66505947678075
41.98815278426684, -87.6671982486595
41.989729812126164, -87.66835262977735
41.990295321585414, -87.66927884571163
41.98979936920419, -87.66813444676148
41.98874109331534, -87.66519828141692
41.98850215994967, -87.66517912208606
41.98991126919383, -87.6655976865468
41.989376772874714, -87.6652346258865
41.98987536873464, -87.66766588643296
41.97995671758613, -87.66376421338879
41.9799296183848, -87.66245573138858
41.98342410494263, -87.66167948758762
41.98342410494263, -87.66167948758762
41.98342410494263, -87.66167948758762
41.98337054326441, -87.66347037338753
41.98177404668747, -87.66130174163119
41.98342410494263, -87.66167948758762
41.98342410494263, -87.66167948758762
41.98230046600999, -87.66088723294823
41.98342410494263, -87.66167948758762
41.98193401541717, -87.66433114180039
41.98230046600999, -87.66088723294823
41.98230046600999, -87.66088723294823
