"18","5957 N LAKEWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5957 N LAKEWOOD AVE, CHICAGO, IL, 60660","-87.6626342898931,41.9905419037824","616788905","R","17","031","030500","1001"
"19","1317 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1317 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66317592326538,41.99082983325502","111745787","L","17","031","030500","1002"
"120","1315 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1315 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66312928499889,41.99082983325235","111745787","L","17","031","030500","1002"
"121","1234 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1234 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66174512105533,41.99096242454954","605179455","R","17","031","030200","2012"
"1","1300 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1300 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66276681610293,41.99001742476804","111745815","R","17","031","030500","1003"
"122","1218 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1218 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66133755848836,41.99096242452663","605179439","R","17","031","030200","2012"
"2","1337 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1337 W THORNDALE AVE, CHICAGO, IL, 60660","-87.6640182074874,41.98991187381216","111745815","L","17","031","030500","1004"
"123","1348 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1348 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66389170585308,41.99002546380251","111745815","R","17","031","030500","1003"
"3","1218 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1218 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66107611698237,41.990040992393574","605179415","R","17","031","030200","2013"
"124","5939 N LAKEWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5939 N LAKEWOOD AVE, CHICAGO, IL, 60660","-87.66262683348407,41.99031074388495","616788904","R","17","031","030500","1001"
"4","1300 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1300 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66276681610293,41.99001742476804","111745815","R","17","031","030500","1003"
"125","1330 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1330 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66346956481397,41.99002210010474","111745815","R","17","031","030500","1003"
"5","1216 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1216 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66101889612082,41.99004244102002","605179415","R","17","031","030200","2013"
"126","1243 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1243 W THORNDALE AVE, CHICAGO, IL, 60660","-87.6620398255684,41.98991460238915","605179404","L","17","031","030500","1005"
"6","1249 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1249 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66223581628094,41.989911833359145","605179405","L","17","031","030500","1004"
"127","1258 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1258 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66227010222133,41.990026424738744","605179405","R","17","031","030500","1001"
"7","1215 W THORNDALE, CHICAGO, IL, 60660","Match","Non_Exact","1215 W THORNDALE AVE, CHICAGO, IL, 60660","-87.66176634363705,41.989920833331496","605179404","L","17","031","030500","1005"
"128","1245 W ROSEDALE, CHICAGO, IL, 60660","Match","Non_Exact","1245 W ROSEDALE AVE, CHICAGO, IL, 60660","-87.66144264406586,41.98899383347168","605179280","L","17","031","030500","1009"
"8","1252 W THORNDALE, CHICAGO, IL, 60660","No_Match"
"129","1217 W ROSEDALE, CHICAGO, IL, 60660","Match","Non_Exact","1217 W ROSEDALE AVE, CHICAGO, IL, 60660","-87.66114860838468,41.98899670204264","605179280","L","17","031","030500","1009"
"9","1252 W THORNDALE, CHICAGO, IL, 60660","No_Match"
"20","1330 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1330 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66394714244615,41.99093086547157","111745787","R","17","031","030200","2012"
"21","1252 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1252 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66225831729241,41.99095342457974","605179456","R","17","031","030200","2012"
"22","5861 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5861 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66142327011147,41.98844974033614","111745823","R","17","031","030500","1009"
"23","5937 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5937 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66147622304783,41.990061870132365","111745799","R","17","031","030200","2013"
"24","5937 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5937 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66147622304783,41.990061870132365","111745799","R","17","031","030200","2013"
"25","5925 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5925 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66146317797967,41.98971896930556","111745821","R","17","031","030500","1006"
